fgitbse.fnal.gov	Nova	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	Numi	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	NWICG	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	NYSGRID	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	Ops	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	OSGEDU	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	OSG	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	Patriot	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	SBGrid	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	STAR	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fgitbse.fnal.gov	Theory	srm://fgitbse.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/data//TESTFILE
fiuse.hep.fiu.edu	CMS	srm://fiuse.hep.fiu.edu:8443/srm/v2/server?SFN=/data/cms/TESTFILE
fndca1.fnal.gov	Accelerator	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/accelerator/TESTFILE
fndca1.fnal.gov	Argoneut	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/argoneut/TESTFILE
fndca1.fnal.gov	ATLAS	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/atlas/TESTFILE
fndca1.fnal.gov	belle	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/belle/TESTFILE
fndca1.fnal.gov	CDF	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/cdf/TESTFILE
fndca1.fnal.gov	Cdms	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/cdms/TESTFILE
fndca1.fnal.gov	CIGI	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/cigi/TESTFILE
fndca1.fnal.gov	CMS	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/cms/TESTFILE
fndca1.fnal.gov	CompBioGrid	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/compbiogrid/TESTFILE
fndca1.fnal.gov	CSIU	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/csiu/TESTFILE
fndca1.fnal.gov	DayaBay	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/dayabay/TESTFILE
fndca1.fnal.gov	DES	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/des/TESTFILE
fndca1.fnal.gov	DOSAR	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/dosar/TESTFILE
fndca1.fnal.gov	DREAM	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/dream/TESTFILE
fndca1.fnal.gov	DZero	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/dzero/TESTFILE
fndca1.fnal.gov	Engage	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/engage/TESTFILE
fndca1.fnal.gov	Fermilab	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/fermilab/TESTFILE
fndca1.fnal.gov	GCEDU	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/gcedu/TESTFILE
fndca1.fnal.gov	GCVO	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/gcvo/TESTFILE
fndca1.fnal.gov	geant4	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/geant4/TESTFILE
fndca1.fnal.gov	GLOW	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/glow/TESTFILE
fndca1.fnal.gov	Gluex	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/gluex/TESTFILE
fndca1.fnal.gov	gm2	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/gm2/TESTFILE
fndca1.fnal.gov	GPN	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/gpn/TESTFILE
fndca1.fnal.gov	GridUNESP	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/gridunesp/TESTFILE
fndca1.fnal.gov	HCC	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/hcc/TESTFILE
fndca1.fnal.gov	i2u2	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/i2u2/TESTFILE
fndca1.fnal.gov	IceCube	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/icecube/TESTFILE
fndca1.fnal.gov	ILC	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/ilc/TESTFILE
fndca1.fnal.gov	LBNE	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/lbne/TESTFILE
fndca1.fnal.gov	LIGO	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/LIGO/TESTFILE
fndca1.fnal.gov	MAP	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/map/TESTFILE
fndca1.fnal.gov	mars	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/mars/TESTFILE
fndca1.fnal.gov	Minerva	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/minerva/TESTFILE
fndca1.fnal.gov	Miniboone	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/miniboone/TESTFILE
fndca1.fnal.gov	Minos	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/minos/TESTFILE
fndca1.fnal.gov	Mipp	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/mipp/TESTFILE
fndca1.fnal.gov	MIS	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/mis/TESTFILE
fndca1.fnal.gov	Mu2e	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/mu2e/TESTFILE
fndca1.fnal.gov	nanoHUB	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/nanohub/TESTFILE
fndca1.fnal.gov	NEBioGrid	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/nebiogrid/TESTFILE
fndca1.fnal.gov	NEES	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/nees/TESTFILE
fndca1.fnal.gov	Nova	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/nova/TESTFILE
fndca1.fnal.gov	Numi	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/numi/TESTFILE
fndca1.fnal.gov	NWICG	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/nwicg/TESTFILE
fndca1.fnal.gov	NYSGRID	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/nysgrid/TESTFILE
fndca1.fnal.gov	Ops	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/ops/TESTFILE
fndca1.fnal.gov	OSG	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/osg/TESTFILE
fndca1.fnal.gov	Patriot	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/patriot/TESTFILE
fndca1.fnal.gov	SBGrid	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/sbgrid/TESTFILE
fndca1.fnal.gov	STAR	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/star/TESTFILE
fndca1.fnal.gov	SURAGrid	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/suragrid/TESTFILE
fndca1.fnal.gov	Theory	srm://fndca1.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/fermigrid/volatile/theory/TESTFILE
gk03.atlas-swt2.org	ATLAS	srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/vos/atlas/TESTFILE
gk03.atlas-swt2.org	DZero	srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/vos/dzero/TESTFILE
gk05.swt2.uta.edu	ATLAS	srm://gk05.swt2.uta.edu:8443/srm/v2/server?SFN=/xrd/vos/atlas/TESTFILE
grid-0.hep.brown.edu	CMS	srm://grid-0.hep.brown.edu:8443/srm/v2/server?SFN=/data/se/osg/cms/TESTFILE
grid-0.hep.brown.edu	MIS	srm://grid-0.hep.brown.edu:8443/srm/v2/server?SFN=/data/se/osg/mis/TESTFILE
grid-0.hep.brown.edu	Ops	srm://grid-0.hep.brown.edu:8443/srm/v2/server?SFN=/data/se/osg/ops/TESTFILE
grow-grid.its.uiowa.edu	CMS	srm://grow-grid.its.uiowa.edu:8443/srm/v2/server?SFN=/share/data/se/osg/cms/TESTFILE
grow-grid.its.uiowa.edu	Fermilab	srm://grow-grid.its.uiowa.edu:8443/srm/v2/server?SFN=/share/data/se/osg/fermilab/TESTFILE
grow-grid.its.uiowa.edu	ILC	srm://grow-grid.its.uiowa.edu:8443/srm/v2/server?SFN=/share/data/se/osg/ilc/TESTFILE
grow-grid.its.uiowa.edu	MIS	srm://grow-grid.its.uiowa.edu:8443/srm/v2/server?SFN=/share/data/se/osg/mis/TESTFILE
grow-grid.its.uiowa.edu	OSGEDU	srm://grow-grid.its.uiowa.edu:8443/srm/v2/server?SFN=/share/data/se/osg/osgedu/TESTFILE
grow-grid.its.uiowa.edu	OSG	srm://grow-grid.its.uiowa.edu:8443/srm/v2/server?SFN=/share/data/se/osg/osg/TESTFILE
head01.aglt2.org	ATLAS	srm://head01.aglt2.org:8443/srm/managerv2?SFN=/atlas/osghome/atlas/TESTFILE
head01.aglt2.org	ATLAS	srm://head01.aglt2.org:8443/srm/managerv2?SFN=/atlas/osghome//TESTFILE
head01.aglt2.org	MIS	srm://head01.aglt2.org:8443/srm/managerv2?SFN=/atlas/osghome/atlas/TESTFILE
head01.aglt2.org	MIS	srm://head01.aglt2.org:8443/srm/managerv2?SFN=/atlas/osghome/mis/TESTFILE
head01.aglt2.org	MIS	srm://head01.aglt2.org:8443/srm/managerv2?SFN=/atlas/osghome//TESTFILE
head01.aglt2.org	Ops	srm://head01.aglt2.org:8443/srm/managerv2?SFN=/atlas/osghome/atlas/TESTFILE
head01.aglt2.org	Ops	srm://head01.aglt2.org:8443/srm/managerv2?SFN=/atlas/osghome/ops/TESTFILE
head01.aglt2.org	Ops	srm://head01.aglt2.org:8443/srm/managerv2?SFN=/atlas/osghome//TESTFILE
hepcms-0.umd.edu	CMS	srm://hepcms-0.umd.edu:8443/srm/v2/server?SFN=/hadoop/osg/cms/TESTFILE
hepcms-0.umd.edu	MIS	srm://hepcms-0.umd.edu:8443/srm/v2/server?SFN=/hadoop/osg/mis/TESTFILE
hepcms-0.umd.edu	Ops	srm://hepcms-0.umd.edu:8443/srm/v2/server?SFN=/hadoop/osg/ops/TESTFILE
hepse01.colorado.edu	CMS	srm://hepse01.colorado.edu:8443/srm/v2/server?SFN=/mnt/hadoop/vo-storage/cms/TESTFILE
hepse01.colorado.edu	MIS	srm://hepse01.colorado.edu:8443/srm/v2/server?SFN=/mnt/hadoop/vo-storage/mis/TESTFILE
hepse01.colorado.edu	Ops	srm://hepse01.colorado.edu:8443/srm/v2/server?SFN=/mnt/hadoop/vo-storage/ops/TESTFILE
hepse02.colorado.edu	CMS	srm://hepse02.colorado.edu:8443/srm/v2/server?SFN=/bestman/storage/vo-storage/cms/TESTFILE
hepse02.colorado.edu	MIS	srm://hepse02.colorado.edu:8443/srm/v2/server?SFN=/bestman/storage/vo-storage/mis/TESTFILE
hepse02.colorado.edu	Ops	srm://hepse02.colorado.edu:8443/srm/v2/server?SFN=/bestman/storage/vo-storage/ops/TESTFILE
hurr.tamu.edu	CMS	srm://hurr.tamu.edu:8443/srm/v2/server?SFN=/gluster/osg/bestman/cms/TESTFILE
itbv-bmh1.uchicago.edu	ATLAS	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/atlas/TESTFILE
itbv-bmh1.uchicago.edu	CDF	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/cdf/TESTFILE
itbv-bmh1.uchicago.edu	CMS	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/cms/TESTFILE
itbv-bmh1.uchicago.edu	CompBioGrid	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/compbiogrid/TESTFILE
itbv-bmh1.uchicago.edu	DES	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/des/TESTFILE
itbv-bmh1.uchicago.edu	DOSAR	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/DOSAR/TESTFILE
itbv-bmh1.uchicago.edu	DZero	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/dzero/TESTFILE
itbv-bmh1.uchicago.edu	Engage	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/engage/TESTFILE
itbv-bmh1.uchicago.edu	Fermilab	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/fermilab/TESTFILE
itbv-bmh1.uchicago.edu	geant4	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/geant4/TESTFILE
itbv-bmh1.uchicago.edu	GLOW	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/glow/TESTFILE
itbv-bmh1.uchicago.edu	i2u2	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/i2u2/TESTFILE
itbv-bmh1.uchicago.edu	LIGO	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/LIGO/TESTFILE
itbv-bmh1.uchicago.edu	MIS	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/mis/TESTFILE
itbv-bmh1.uchicago.edu	nanoHUB	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/nanohub/TESTFILE
itbv-bmh1.uchicago.edu	NWICG	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/nwicg/TESTFILE
itbv-bmh1.uchicago.edu	Ops	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/ops/TESTFILE
itbv-bmh1.uchicago.edu	OSGEDU	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/osgedu/TESTFILE
itbv-bmh1.uchicago.edu	OSG	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/osg/TESTFILE
itbv-bmh1.uchicago.edu	STAR	srm://itbv-bmh1.uchicago.edu:8443/srm/v2/server?SFN=/mount/hadoop/star/TESTFILE
itbv-bmx1.uchicago.edu	ATLAS	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/atlas/TESTFILE
itbv-bmx1.uchicago.edu	CDF	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/cdf/TESTFILE
itbv-bmx1.uchicago.edu	CMS	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/cms/TESTFILE
itbv-bmx1.uchicago.edu	CompBioGrid	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/compbiogrid/TESTFILE
itbv-bmx1.uchicago.edu	DES	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/des/TESTFILE
itbv-bmx1.uchicago.edu	DOSAR	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/DOSAR/TESTFILE
itbv-bmx1.uchicago.edu	DZero	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/dzero/TESTFILE
itbv-bmx1.uchicago.edu	Engage	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/engage/TESTFILE
itbv-bmx1.uchicago.edu	Fermilab	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/fermilab/TESTFILE
itbv-bmx1.uchicago.edu	geant4	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/geant4/TESTFILE
itbv-bmx1.uchicago.edu	GLOW	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/glow/TESTFILE
itbv-bmx1.uchicago.edu	i2u2	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/i2u2/TESTFILE
itbv-bmx1.uchicago.edu	LIGO	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/LIGO/TESTFILE
itbv-bmx1.uchicago.edu	MIS	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/mis/TESTFILE
itbv-bmx1.uchicago.edu	nanoHUB	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/nanohub/TESTFILE
itbv-bmx1.uchicago.edu	NWICG	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/nwicg/TESTFILE
itbv-bmx1.uchicago.edu	Ops	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/ops/TESTFILE
itbv-bmx1.uchicago.edu	OSGEDU	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/osgedu/TESTFILE
itbv-bmx1.uchicago.edu	OSG	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/osg/TESTFILE
itbv-bmx1.uchicago.edu	STAR	srm://itbv-bmx1.uchicago.edu:8443/srm/v2/server?SFN=/mnt/xrootdfs/star/TESTFILE
meson.fis.cinvestav.mx	CMS	srm://meson.fis.cinvestav.mx:8443/srm/v2/server?SFN=/meson/data/cms/TESTFILE
meson.fis.cinvestav.mx	DOSAR	srm://meson.fis.cinvestav.mx:8443/srm/v2/server?SFN=/meson/data/dosar/TESTFILE
meson.fis.cinvestav.mx	MIS	srm://meson.fis.cinvestav.mx:8443/srm/v2/server?SFN=/meson/data/mis/TESTFILE
meson.fis.cinvestav.mx	OSG	srm://meson.fis.cinvestav.mx:8443/srm/v2/server?SFN=/meson/data/osg/TESTFILE
ndcms.crc.nd.edu	ALICE	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	ATLAS	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	CDF	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	CMS	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	DZero	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	Fermilab	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	geant4	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	GLOW	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	GPN	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	LIGO	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	MIS	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	nanoHUB	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	NWICG	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	NYSGRID	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	OSG	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	SBGrid	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
ndcms.crc.nd.edu	STAR	srm://ndcms.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	ALICE	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	ATLAS	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	CDF	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	CMS	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	DZero	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	Fermilab	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	geant4	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	GLOW	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	GPN	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	LIGO	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	MIS	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	nanoHUB	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	NWICG	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	NYSGRID	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	OSG	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	SBGrid	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osg.crc.nd.edu	STAR	srm://osg.crc.nd.edu:8443/srm/v2/server?SFN=/pscratch/osg/bestman/TESTFILE
osgitb2.nhn.ou.edu	ATLAS	srm://osgitb2.nhn.ou.edu:8443/srm/v2/server?SFN=/home/osg_data/bestman-storage/TESTFILE
osgitb2.nhn.ou.edu	CMS	srm://osgitb2.nhn.ou.edu:8443/srm/v2/server?SFN=/home/osg_data/bestman-storage/TESTFILE
osgitb2.nhn.ou.edu	DOSAR	srm://osgitb2.nhn.ou.edu:8443/srm/v2/server?SFN=/home/osg_data/bestman-storage/TESTFILE
osgitb2.nhn.ou.edu	DZero	srm://osgitb2.nhn.ou.edu:8443/srm/v2/server?SFN=/home/osg_data/bestman-storage/TESTFILE
osgitb2.nhn.ou.edu	LIGO	srm://osgitb2.nhn.ou.edu:8443/srm/v2/server?SFN=/home/osg_data/bestman-storage/TESTFILE
osgitb2.nhn.ou.edu	MIS	srm://osgitb2.nhn.ou.edu:8443/srm/v2/server?SFN=/home/osg_data/bestman-storage/TESTFILE
osg-se.cac.cornell.edu	Accelerator	srm://osg-se.cac.cornell.edu:8443/srm/v2/server?SFN=/xrootdfs/accelerator/TESTFILE
osg-se.cac.cornell.edu	ALICE	srm://osg-se.cac.cornell.edu:8443/srm/v2/server?SFN=/xrootdfs/alice/TESTFILE
osg-se.cac.cornell.edu	Argoneut	srm://osg-se.cac.cornell.edu:8443/srm/v2/server?SFN=/xrootdfs/argoneut/TESTFILE
osg-se.cac.cornell.edu	ATLAS	srm://osg-se.cac.cornell.edu:8443/srm/v2/server?SFN=/xrootdfs/atlas/TESTFILE
osg-se.cac.cornell.edu	CDF	srm://osg-se.cac.cornell.edu:8443/srm/v2/server?SFN=/xrootdfs/cdf/TESTFILE
